as_of_date,ticker,retrieved_at,market_cap
2026-01-28,NAGE,2026-07-27T14:04:11-04:00,481231034.9139943
2026-01-28,NAT,2026-07-27T14:04:11-04:00,887235294.2764702
2026-01-28,NAVI,2026-07-27T14:04:11-04:00,975418534.3129244
2026-01-28,NBHC,2026-07-27T14:04:11-04:00,1507900315.409546
2026-01-28,NBIS,2026-07-27T14:04:11-04:00,25288999382.305466
2026-01-28,NBIX,2026-07-27T14:04:11-04:00,13426369657.813171
2026-01-28,NBN,2026-07-27T14:04:11-04:00,980042358.0606918
2026-01-28,NBR,2026-07-27T14:04:11-04:00,963014380.3118593
2026-01-28,NBTB,2026-07-27T14:04:11-04:00,2233035889.3570786
2026-01-28,NCLH,2026-07-27T14:04:11-04:00,9464803613.11068
2026-01-28,NCNO,2026-07-27T14:04:11-04:00,2690375892.5842285
2026-01-28,NDAQ,2026-07-27T14:04:11-04:00,56639327812.49477
2026-01-28,NDSN,2026-07-27T14:04:11-04:00,15180647077.32788
2026-01-28,NE,2026-07-27T14:04:11-04:00,5499273242.1134
2026-01-28,NEE,2026-07-27T14:04:11-04:00,182374129392.318
2026-01-28,NEM,2026-07-27T14:04:11-04:00,144940437993.49747
2026-01-28,NEO,2026-07-27T14:04:11-04:00,1601820991.1872587
2026-01-28,NEOG,2026-07-27T14:04:11-04:00,2251393986.3295765
2026-01-28,NET,2026-07-27T14:04:11-04:00,64759983495.55725
2026-01-28,NEU,2026-07-27T14:04:11-04:00,6122694724.389038
2026-01-28,NEXA,2026-07-27T14:04:11-04:00,1870033186.283604
2026-01-28,NEXT,2026-07-27T14:04:11-04:00,1390207392.0
2026-01-28,NFE,2026-07-27T14:04:11-04:00,386991828.3905606
2026-01-28,NFG,2026-07-27T14:04:11-04:00,7895448092.3359375
2026-01-28,NFLX,2026-07-27T14:04:11-04:00,359033535778.796
2026-01-28,NGVC,2026-07-27T14:04:11-04:00,597248134.4491425
2026-01-28,NGVT,2026-07-27T14:04:11-04:00,2415891381.25
2026-01-28,NHC,2026-07-27T14:04:11-04:00,2158016482.9514465
2026-01-28,NHI,2026-07-27T14:04:11-04:00,3731523948.8887024
2026-01-28,NI,2026-07-27T14:04:11-04:00,20978398877.08464
2026-01-28,NIC,2026-07-27T14:04:11-04:00,2096856377.1322632
2026-01-28,NJR,2026-07-27T14:04:11-04:00,4906324432.863007
2026-01-28,NKE,2026-07-27T14:04:11-04:00,92139065425.2544
2026-01-28,NKTR,2026-07-27T14:04:11-04:00,730466457.8861198
2026-01-28,NLY,2026-07-27T14:04:11-04:00,16563506939.5
2026-01-28,NMIH,2026-07-27T14:04:11-04:00,2950919595.821228
