ticker,shares,price,position_market_value,average_daily_volume,average_daily_dollar_volume,position_shares_pct_adv,position_value_pct_dollar_adv
S,-2585,14.930000305175781,-38594.050788879395,7683390.0,112375812.31434345,0.00033644003493249724,0.0003434373464720514
SABR,-6925,1.2100000381469727,-8379.250264167786,4815575.0,6337619.320821762,0.0014380421860317823,0.0013221447739277116
SAFE,5823,13.670000076293945,79600.41044425964,449805.0,6462440.248823166,0.012945609764231166,0.012317392096391943
SAFT,1861,75.97000122070312,141380.17227172852,63755.0,4852873.616294861,0.029189867461375578,0.0291332895620866
SAH,1140,61.70000076293945,70338.00086975098,155315.0,9781231.32572174,0.007339922093809355,0.0071911192494530695
SAIA,-443,349.8699951171875,-154992.40783691406,448475.0,158786261.20559692,0.0009877919616478065,0.000976107168593317
SAIC,163,103.55000305175781,16878.650497436523,492055.0,53198328.978500366,0.0003312637814878418,0.00031727783224653317
SAM,-364,213.33999633789062,-77655.75866699219,153345.0,32307810.274887085,0.0023737324334018066,0.0024036218489048803
SANM,1315,152.64999389648438,200734.74197387695,835205.0,133264920.10490417,0.0015744637544076005,0.00150628343765082
SB,-14634,5.449999809265137,-79755.29720878601,547420.0,2833140.3598952293,0.026732673267326732,0.028150845732096166
SBAC,-551,184.16000366210938,-101472.16201782227,727580.0,136132619.5993042,0.0007573050386211825,0.0007453919737715891
SBCF,-383,33.560001373291016,-12853.480525970459,632740.0,20913650.676431656,0.0006053039163005342,0.0006145976484371286
SBGI,1315,14.220000267028809,18699.300351142883,335935.0,5058954.630160332,0.003914447735425008,0.0036962775352168465
SBH,-8521,14.970000267028809,-127559.37227535248,1655365.0,25466144.18255329,0.00514750523298487,0.005008978640855363
SBLK,17997,22.649999618530273,407632.04313468933,1335245.0,27526621.803827286,0.013478425307715064,0.014808647644441876
SBRA,5191,18.450000762939453,95773.9539604187,2565235.0,49120324.36311722,0.0020235962787035107,0.0019497826042926562
SBSI,-2998,32.279998779296875,-96775.43634033203,107985.0,3444599.6427726746,0.027763115247488077,0.02809482853642585
SBUX,-5639,95.16000366210938,-536607.2606506348,11046740.0,1019469981.8280029,0.0005104673414962242,0.0005263590593304659
SCCO,-1025,194.66053771972656,-199527.05116271973,2253087.35,389838711.62162477,0.00045493131901876773,0.0005118194915346928
SCHL,113,34.900001525878906,3943.7001724243164,434410.0,14353567.876787186,0.0002601229253470224,0.0002747539988856798
SCHW,2987,103.47000122070312,309064.89364624023,8623055.0,882362464.2018127,0.0003463969556033216,0.00035026976575416895
SCI,2394,79.81999969482422,191089.07926940918,871485.0,69964550.8959961,0.0027470352329644226,0.0027312271260551287
SCL,825,56.119998931884766,46298.99911880493,205610.0,10703342.915039062,0.0040124507562861724,0.0043256578329141536
SCSC,-1221,41.45000076293945,-50610.45093154907,167410.0,6790133.627071381,0.007293471118810107,0.007453527973259875
SCVL,-75,,,,,,
SD,7113,15.5,110251.5,301030.0,4395748.745980263,0.023628874198584858,0.025081392584328347
SDGR,5702,14.569999694824219,83078.1382598877,1078630.0,18359474.162244797,0.0052863354440354894,0.0045250826644443395
SDRL,-9238,37.2599983215332,-344207.86449432373,830930.0,29919018.494930267,0.011117663341075662,0.011504650948113463
SEB,5,4937.43017578125,24687.15087890625,18680.0,87324208.47167969,0.0002676659528907923,0.000282706838240768
SEDG,3882,35.79999923706055,138975.59703826904,2587435.0,84772249.24568176,0.0015003275444600542,0.001639399665278415
SEI,735,53.77000045776367,39520.9503364563,2446605.0,129707674.37261581,0.0003004162911463027,0.00030469245962211203
SEIC,1246,86.0999984741211,107280.59809875488,533340.0,45671792.29804993,0.0023362207972400344,0.002348946531343713
SENEA,23,113.2300033569336,2604.2900772094727,47880.0,5425785.577735901,0.00048036758563074354,0.0004799839654364307
SF,4255,84.16000366210938,358100.8155822754,1195867.5,102860318.57139587,0.003558086493695999,0.003481428217954777
SFBS,903,80.26000213623047,72474.78192901611,294635.0,23332628.480415344,0.0030648090009672987,0.0031061559133746595
SFIX,10213,5.159999847412109,52699.07844161987,2117970.0,11117686.156549454,0.0048220701898516035,0.0047401120790385625
SFL,-1413,8.770000457763672,-12392.010646820068,1259270.0,10412596.091587543,0.0011220786646231548,0.0011900980829201392
SFM,-477,70.16000366210938,-33466.32174682617,2843065.0,215105759.88399506,0.00016777667763487645,0.0001555807792635321
SFNC,12669,19.889999389648438,251986.40226745605,1154565.0,22761811.318483353,0.010972963843525484,0.011070577764733278
SG,31182,6.440000057220459,200812.08178424835,4690355.0,33689303.637964725,0.006648110857280526,0.005960707408566075
SGHC,1664,9.899999618530273,16473.599365234375,2064990.0,21559508.262372017,0.0008058150402665388,0.0007640990306808565
SGI,-5557,89.75,-498740.75,1233045.0,113364453.11603546,0.004506729275898284,0.004399445648888795
SGRY,-111,14.850000381469727,-1648.3500423431396,1374120.0,21587244.399876595,8.077897126888481e-05,7.635759394805215e-05
SHAK,-402,87.87000274658203,-35323.74110412598,1708225.0,156175555.11749268,0.00023533199666320303,0.00022617970576478192
SHBI,729,18.3700008392334,13391.730611801147,153360.0,2784060.1171302795,0.004753521126760563,0.004810144195307433
SHC,-1148,18.270000457763672,-20973.960525512695,1812235.0,33881272.29056358,0.0006334719283095184,0.0006190428843887968
SHEN,15675,11.039999961853027,173051.9994020462,270400.0,3096006.126408577,0.05796967455621302,0.055895238037784394
SHO,-7607,8.75,-66561.25,1780495.0,16221676.962823868,0.004272407392326291,0.004103228670657304
SHOO,199,43.38999938964844,8634.609878540039,1057690.0,47102771.24664307,0.00018814586504552373,0.00018331426474520676
SHW,-762,349.6000061035156,-266395.2046508789,1729945.0,599673416.3137817,0.00044047643133163195,0.00044423380694182124
SIBN,1302,16.739999771118164,21795.47970199585,588380.0,10844945.13786316,0.0022128556375131717,0.002009736280352483
SIG,-20,91.70999908447266,-1834.1999816894531,809230.0,72785679.25746918,2.4714852390544098e-05,2.5200011875979434e-05
SIGA,-144,6.670000076293945,-960.4800109863281,344690.0,2269670.094616413,0.00041776668890887463,0.0004231804495572096
SIGI,5007,81.37000274658203,407419.60375213623,459560.0,37942087.26612091,0.010895204108277483,0.01073793333757702
SIRI,-11427,20.139999389648438,-230139.7730255127,4405880.0,91220274.02411461,0.0025935794892280317,0.002522901575198885
SITC,226,6.010000228881836,1358.260051727295,1099404.85,6909591.287031913,0.00020556576587778377,0.00019657603399444334
SITE,390,144.3699951171875,56304.298095703125,664350.0,93884051.32583618,0.0005870399638744638,0.0005997216492106003
SITM,-280,361.1199951171875,-101113.5986328125,239665.0,84357196.325531,0.001168297415141969,0.0011986363112711715
SJM,4568,103.36000061035156,472148.48278808594,1497030.0,150434886.5776062,0.0030513750559441025,0.003138557109520699
SKT,-2666,32.310001373291016,-86138.46366119385,1014090.0,34028732.147693634,0.002628957982033153,0.0025313450788389735
SKWD,-662,44.97999954223633,-29776.75969696045,489825.0,22703864.71561432,0.001351503087837493,0.0013115282384713043
SKY,-1756,84.12000274658203,-147714.72482299805,678150.0,62069370.90045929,0.002589397625893976,0.0023798328012682502
SKYW,1593,97.4800033569336,155285.64534759521,256710.0,25664238.437461853,0.006205445833820264,0.00605066250946789
SLAB,-1553,144.24000549316406,-224004.7285308838,308395.0,44874263.01979065,0.00503574960683539,0.004991830805824983
SLB,-2611,48.869998931884766,-127599.56721115112,22354450.0,1031390413.4335518,0.00011680001073611742,0.00012371606866731056
SLDB,4496,6.550000190734863,29448.800857543945,1069425.0,6224642.860207558,0.004204128386749889,0.004731002487837831
SLG,-1662,43.560001373291016,-72396.72228240967,1148440.0,54048287.93178558,0.0014471805231444394,0.0013394822491654438
SLGN,-66,42.380001068115234,-2797.0800704956055,800185.0,33781166.04347229,8.248092628579641e-05,8.279998585294837e-05
SLM,-1655,26.3700008392334,-43642.351388931274,2741255.0,74451447.10422516,0.0006037380688772114,0.0005861854011760981
SLNO,-850,,,,,,
SLP,5801,18.6299991607666,108072.62513160706,338835.0,6607517.928009033,0.017120427346643645,0.016356009368282007
SLVM,1304,49.459999084472656,64495.838806152344,260580.0,12969448.645744324,0.005004221352367795,0.004972905215004295
SM,8114,19.18000030517578,155626.5224761963,3566590.0,66094524.2014122,0.0022750021729439044,0.002354605383071524
SMBC,-903,60.65999984741211,-54775.979862213135,45045.0,2738663.8934898376,0.020046620046620046,0.020000986609719728
SMBK,-555,39.099998474121094,-21700.499153137207,75660.0,2914757.2542762756,0.007335448057097542,0.0074450450792429256
SMCI,-340,31.209999084472656,-10611.399688720703,31875005.0,978387191.0467148,1.0666664993464314e-05,1.084580806640389e-05
SMG,-3241,62.79999923706055,-203534.79752731323,825150.0,50993266.60905838,0.003927770708356057,0.0039914053572547075
SMMT,-4577,15.640000343322754,-71584.28157138824,2979015.0,51513954.613986015,0.0015364138817696453,0.0013896095166406259
SMP,-2116,39.52000045776367,-83624.32096862793,124290.0,4805198.710346222,0.017024700297690883,0.01740288508539175
SMPL,10000,19.229999542236328,192299.99542236328,2453325.0,49971293.68012428,0.004076100801972833,0.0038482092669705928
SMR,-17605,20.479999542236328,-360550.39194107056,31740055.0,607783380.1900864,0.0005546619248139299,0.0005932218676797434
SMTC,-1117,81.56999969482422,-91113.68965911865,1272055.0,98260339.86480713,0.0008781066856385927,0.0009272682120220498
SNA,-248,370.07000732421875,-91777.36181640625,266565.0,96465315.02197266,0.000930354697728509,0.0009514027067190047
SNAP,32095,7.670000076293945,246168.65244865417,41951490.0,333802586.6348982,0.0007650502997628928,0.0007374677797745917
SNDR,-6791,30.209999084472656,-205156.1037826538,789570.0,22799003.780317307,0.008600884025482225,0.008998467904977844
SNDX,6936,20.549999237060547,142534.79470825195,1287235.0,26916642.346696854,0.005388293512839536,0.005295415114275703
SNEX,-3037,47.911109924316406,-145506.04084014893,556683.75,25757696.465435028,0.005455521200322445,0.005649031583061301
SNOW,-460,216.0,-99360.0,3999470.0,862662633.4293365,0.0001150152395192363,0.00011517828192582645
SNPS,54,511.3500061035156,27612.900329589844,1678905.0,853597851.1296082,3.216382106194216e-05,3.2348840022322375e-05
SNX,999,159.02999877929688,158870.96878051758,963525.0,146144064.28016663,0.0010368179341480501,0.0010870846487199969
SO,225,88.33000183105469,19874.250411987305,5067605.0,445371305.1382446,4.439967203442257e-05,4.4624002899823724e-05
SOC,105,10.149999618530273,1065.7499599456787,8349770.0,87126971.15279198,1.2575196682064296e-05,1.2232147472184069e-05
SOFI,-1802,24.600000381469727,-44329.20068740845,47723350.0,1273500045.9095764,3.7759293930539246e-05,3.4808950992810565e-05
SON,-4697,47.459999084472656,-222919.61569976807,903165.0,42791799.60603714,0.005200600111828957,0.005209400346610293
SONO,-3818,14.569999694824219,-55628.25883483887,1302650.0,21152402.213282585,0.002930948451234023,0.002629879021490395
SOUN,-6756,9.6899995803833,-65465.63716506958,26384560.0,284890397.90495396,0.00025605884653752046,0.0002297923610149558
SPB,104,62.709999084472656,6521.839904785156,321240.0,20226423.66470337,0.00032374548624081683,0.00032244157508508326
SPG,-2428,183.75999450683594,-446169.26666259766,1447690.0,267251364.42695618,0.0016771546394601055,0.0016694742330662354
SPGI,-486,499.6405029296875,-242825.28442382812,1506769.4,760889390.2244965,0.0003225443787217872,0.00031913348713166284
SPNT,80,20.139999389648438,1611.199951171875,590460.0,12015466.06912613,0.00013548758594993733,0.0001340938372180061
SPOT,876,508.70001220703125,445621.2106933594,2464650.0,1304431210.3512573,0.00035542571967622175,0.0003416210890671364
SPSC,-2266,90.18000030517578,-204347.88069152832,445640.0,40703141.1403656,0.005084821829279239,0.0050204449820428
SPXC,1733,211.33999633789062,366252.21365356445,445865.0,94320438.41171265,0.003886826730064033,0.0038830630966202495
SR,54,83.9800033569336,4534.920181274414,355115.0,29468591.955451965,0.00015206341607648227,0.00015388995131256726
SRCE,3321,65.12999725341797,216296.72087860107,106905.0,6933817.877502441,0.031064964220569664,0.031194462372656242
SRE,4447,86.77999877929688,385910.6545715332,3779765.0,331456711.76296234,0.0011765281704021282,0.0011642867405488322
SRI,23361,6.739999771118164,157453.13465309143,144660.0,887249.4473958015,0.16148900871007882,0.17746208252395976
SRPT,7507,21.309999465942383,159974.16599082947,3109930.0,68164571.77400589,0.0024138806982793824,0.002346881405214586
SRRK,-106,43.130001068115234,-4571.780113220215,1038615.0,45939289.76465225,0.00010205899202303067,9.951786665926967e-05
SSB,-3215,100.97000122070312,-324618.55392456055,782035.0,77036213.10718536,0.004111069197670181,0.0042138436046031775
SSD,-18,177.4600067138672,-3194.2801208496094,248885.0,44279673.597717285,7.232255861140688e-05,7.213874586948811e-05
SSNC,-1411,84.72000122070312,-119539.92172241211,1207280.0,104078629.60773468,0.0011687429593797629,0.0011485539555329465
SSTI,10472,7.059999942779541,73932.31940078735,190700.0,1550559.892127514,0.05491347666491872,0.04768104719859951
ST,2060,34.369998931884766,70802.19779968262,1329715.0,46309626.37466431,0.0015492041527695784,0.001528887260434
STAA,467,19.149999618530273,8943.049821853638,1713965.0,36869304.04788971,0.00027246764082113696,0.00024256085252483933
STAG,1212,36.630001068115234,44395.561294555664,1523945.0,56784885.01155853,0.0007953042924777469,0.0007818200439345607
STBA,-713,41.689998626708984,-29724.969020843506,158830.0,6476667.705535889,0.004489076370962664,0.004589546719439734
STC,2134,67.47000122070312,143980.98260498047,273580.0,18526105.13786316,0.007800277798084655,0.007771789133956494
STE,-1221,260.8599853515625,-318510.0421142578,458070.0,119073649.8336792,0.002665531468989456,0.0026748994639800598
STEL,-5206,,,,,,
STEP,3605,73.19000244140625,263849.95880126953,652420.0,47038554.2527771,0.005525581680512553,0.005609227642996535
STGW,-2618,6.289999961853027,-16467.219900131226,2162710.0,12837376.460390091,0.001210518284929556,0.001282755861444203
STLD,-1947,174.3800048828125,-339517.86950683594,1299420.0,225336100.29693604,0.0014983608071293345,0.0015067176056541192
STNE,2179,16.989999771118164,37021.20950126648,4896860.0,74123753.17109108,0.0004449790273767271,0.0004994513623158666
STRA,-405,84.30999755859375,-34145.54901123047,187905.0,15701075.611152649,0.0021553444559750936,0.002174726742095077
STRL,725,373.5199890136719,270801.9920349121,441165.0,146520621.1329651,0.0016433760611109223,0.001848217608831754
STRT,-751,78.0199966430664,-58593.01747894287,47410.0,3738827.1473693848,0.015840539970470364,0.01567149674736061
STT,4836,128.02000427246094,619104.7406616211,2316215.0,301603047.0280075,0.002087889077654708,0.0020527138129480824
STWD,3698,18.200000762939453,67303.6028213501,3819410.0,69723268.79782677,0.0009682123678788086,0.0009652961483562559
STX,297,442.92999267578125,131550.20782470703,4214385.0,1455181877.5408936,7.047291597706427e-05,9.040121365929408e-05
STZ,-2642,157.74000549316406,-416749.09451293945,3037605.0,460992320.52230835,0.0008697641727611062,0.0009040261105450934
SUI,1892,123.97000122070312,234551.2423095703,651480.0,81463837.53009796,0.0029041566893841715,0.0028792068900868077
SUPN,-2058,48.939998626708984,-100718.51717376709,635985.0,31833346.07067108,0.0032359253755984813,0.0031639312106923555
SVRA,9291,5.610000133514404,52122.51124048233,1558800.0,9170843.79673481,0.005960354118552733,0.005683502237715579
SWBI,-4963,11.0600004196167,-54890.78208255768,546815.0,5829485.001001358,0.00907619578833792,0.009416060264865392
SWK,744,79.31999969482422,59014.07977294922,1541420.0,124933983.30593109,0.0004826718220861284,0.0004723621084620264
SWKS,-90,55.279998779296875,-4975.199890136719,4160815.0,248458194.64452744,2.1630377702445313e-05,2.0024293814316755e-05
SWX,-2276,81.94000244140625,-186495.44555664062,475635.0,39502541.08528137,0.004785181914703502,0.004721099970607429
SXC,-23093,7.820000171661377,-180587.26396417618,998310.0,7821517.295854092,0.023132093237571497,0.023088520696604362
SXI,-24,242.05999755859375,-5809.43994140625,122975.0,29461015.289154053,0.00019516161821508436,0.00019719075817271547
SXT,-536,95.05999755859375,-50952.15869140625,189450.0,18170917.91507721,0.002829242544206915,0.0028040497970181796
SYBT,1570,67.6500015258789,106210.50239562988,131520.0,8859919.678611755,0.011937347931873479,0.01198775003028829
SYF,-6050,73.41999816894531,-444190.98892211914,4719535.0,372088599.9341583,0.001281905950480291,0.0011937774739691554
SYK,-996,357.8299865722656,-356398.66662597656,1818325.0,653576531.0722351,0.0005477568641469484,0.0005453051780199041
SYNA,-220,86.2300033569336,-18970.60073852539,769360.0,66145102.832984924,0.0002859519600707081,0.00028680280060076077
SYRE,-3046,33.13999938964844,-100944.43814086914,607505.0,19498781.12466812,0.005013950502465001,0.005176961446742085
SYY,-1570,83.51000213623047,-131110.70335388184,4082775.0,315278945.2033615,0.00038454237620246033,0.0004158561976579587
T,-15789,24.06999969482422,-380041.2251815796,43908590.0,1046482675.0458431,0.0003595879530633983,0.00036316055128665284
TALO,4393,11.789999961853027,51793.46983242035,1747830.0,19748026.490540504,0.002513402333178856,0.0026227162424169283
TAP,-5229,47.7400016784668,-249632.46877670288,2768025.0,133663875.24824142,0.0018890725336657003,0.0018676135815536084
TARS,-5400,64.18000030517578,-346572.0016479492,621275.0,47017196.05239868,0.008691803146754658,0.007371175458053886
TBBK,920,67.13999938964844,61768.79943847656,584590.0,40388928.38912964,0.0015737525445183803,0.001529349797136513
TBPH,1224,19.030000686645508,23292.7208404541,400765.0,7769952.31215477,0.003054158921063466,0.002997794568702384
TCBI,449,98.87000274658203,44392.63123321533,412165.0,40157165.588912964,0.001089369548603108,0.0011054722259947487
TCBK,-309,48.83000183105469,-15088.470565795898,115265.0,5614411.250858307,0.0026807790743070318,0.0026874537492224564
TCMD,-4683,28.6299991607666,-134074.28606987,347340.0,10329340.17168045,0.013482466747279322,0.012979946815717836
TDAY,-6045,5.829999923706055,-35242.3495388031,1299615.0,7522730.104153156,0.004651377523343452,0.004684781861221695
TDC,-3932,29.690000534057617,-116741.08209991455,1071085.0,32597465.98698616,0.0036710438480606115,0.0035812931639079225
TDG,-304,1412.1300048828125,-429287.521484375,327740.0,459842312.4121094,0.0009275645328614146,0.0009335537637511894
TDOC,-2484,5.739999771118164,-14258.15943145752,6271535.0,41872500.93053818,0.0003960752830048784,0.0003405136811653601
TDS,2399,43.630001068115234,104668.37256240845,1001055.0,42545190.9888649,0.0023964717223329385,0.002460169295979954
TDW,-1212,60.959999084472656,-73883.51889038086,677720.0,38783412.7646637,0.0017883491707489819,0.0019050288157647008
TDY,-575,620.3099975585938,-356678.2485961914,423425.0,243922482.38891602,0.0013579736671193246,0.0014622606538887827
TEAM,-71,134.75999450683594,-9567.959609985352,4202040.0,571077235.1556396,1.6896555006615833e-05,1.6754230463026124e-05
TECH,-277,65.55999755859375,-18160.11932373047,2193620.0,146572828.45558167,0.00012627528924790985,0.00012389826624130285
TECX,-3694,19.790000915527344,-73104.26338195801,228140.0,4585599.182062149,0.01619181204523538,0.015942139833748606
TEL,1370,221.77000427246094,303824.9058532715,1992185.0,460444621.2384796,0.0006876871374897411,0.0006598511348358448
TEN,-4813,27.139999389648438,-130624.81706237793,350640.0,8735881.882591248,0.01372632899840292,0.014952676652220467
TENB,-833,22.469999313354492,-18717.509428024292,1571935.0,35925704.52737808,0.0005299201302852853,0.0005210060505218525
TER,34,250.47999572753906,8516.319854736328,2715010.0,611545689.7665405,1.252297413269196e-05,1.3925893023606233e-05
TEX,-197,58.77000045776367,-11577.690090179443,1197165.0,70800219.48207855,0.00016455542886736581,0.00016352618925298768
TFC,-7016,50.310001373291016,-352974.96963500977,9693790.0,485571942.35832214,0.0007237623261902724,0.0007269262056631271
TFIN,-131,63.31999969482422,-8294.919960021973,234660.0,15779024.00964737,0.0005582544958663598,0.0005256928410116126
TFSL,-154,14.140000343322754,-2177.560052871704,581655.0,8104499.861474037,0.00026476175739914554,0.00026868530940731634
TFX,154,105.33000183105469,16220.820281982422,1004785.0,109485618.53214264,0.0001532666192269988,0.00014815480333812368
TGLS,8425,48.91999816894531,412150.98457336426,311855.0,16047752.826519012,0.027015760529733368,0.02568278493748247
TGT,57,101.73999786376953,5799.179878234863,6102265.0,644059992.1285629,9.340793951098486e-06,9.004098917973576e-06
TGTX,2215,30.309999465942383,67136.64881706238,2480660.0,73970643.6473751,0.0008929075326727565,0.000907612067526531
THC,237,189.5800018310547,44930.46043395996,835305.0,164544131.7718506,0.00028372869790076676,0.0002730602419553831
THFF,-2205,62.47999954223633,-137768.3989906311,51450.0,3199272.9943466187,0.04285714285714286,0.04306240800146762
THG,179,171.33999633789062,30669.859344482422,361005.0,62380587.24555969,0.0004958380077838257,0.0004916571115906821
THO,1384,111.87000274658203,154828.08380126953,490580.0,54914817.25917816,0.0028211504749480207,0.0028194227264844883
THR,-1389,,,,,,
THRM,6058,36.040000915527344,218330.32554626465,154940.0,5813673.523635864,0.039099006066864596,0.03755462439688583
TILE,-6626,31.43000030517578,-208255.18202209473,323015.0,9771016.859149933,0.020512979273408356,0.021313562858821297
TJX,-730,147.7899932861328,-107886.69509887695,5316925.0,819600425.1395416,0.00013729740404463107,0.00013163328347530888
TK,5414,10.029999732971191,54302.41855430603,548020.0,5214992.877063751,0.009879201488996752,0.01041275028258149
TKO,-2133,194.8800048828125,-415679.05041503906,937735.0,191501611.78482056,0.002274629826123585,0.002170629513458685
TKR,-1532,93.4000015258789,-143088.80233764648,678160.0,61946201.03378296,0.0022590539105815737,0.0023098882570637643
TLN,-811,365.1700134277344,-296152.8808898926,917600.0,344960858.0175781,0.0008838273757628596,0.0008585115499533039
TLRY,9438,7.849999904632568,74088.29909992218,5948800.0,54308212.51727104,0.0015865384615384615,0.0013642190686419793
TMDX,-8,140.99000549316406,-1127.9200439453125,726185.0,99551937.31575012,1.1016476517691773e-05,1.1329965788288725e-05
TMHC,177,61.209999084472656,10834.16983795166,869661.5,53890720.68417492,0.00020352746442150194,0.00020103961684693388
TMO,-782,608.02001953125,-475471.6552734375,2387415.0,1474471742.6568604,0.00032755092851473246,0.0003224691538792612
TMP,59,75.06999969482422,4429.129981994629,47600.0,3568220.720024109,0.0012394957983193277,0.001241271302848301
TMUS,7,186.25,1303.75,5478090.0,1045247916.2339783,1.2778176335182518e-06,1.2473117427465468e-06
TNC,474,75.5199966430664,35796.47840881348,106020.0,8167575.202865601,0.0044708545557442,0.004382754675617098
TNDM,1212,19.110000610351562,23161.320739746094,1247355.0,26504563.085660934,0.0009716560241470952,0.0008738616314817297
TNET,4629,57.72999954223633,267232.16788101196,343090.0,20918623.94498825,0.01349208662450086,0.012774844491864211
TNK,-1303,63.33000183105469,-82518.99238586426,437565.0,25669574.231681824,0.0029778432918537816,0.0032146615148769364
TNL,741,69.58000183105469,51558.78135681152,562000.0,40650749.651145935,0.001318505338078292,0.001268335314828766
TOL,2086,144.99000549316406,302449.15145874023,1193920.0,171205952.6765442,0.00174718574108818,0.0017665808152719496
TOST,1027,31.860000610351562,32720.220626831055,8701390.0,298663031.47699356,0.00011802711980499668,0.00010955564357938133
TOWN,121,36.040000915527344,4360.840110778809,416455.0,14632202.033615112,0.00029054759817987537,0.0002980303375227109
TPB,-2715,124.48999786376953,-337990.3442001343,318085.0,35775548.359375,0.008535454359683732,0.009447523789291234
TPC,1435,79.37999725341797,113910.29605865479,462280.0,34159581.82826996,0.0031041792852816476,0.003334651361697418
TPG,-6416,59.369998931884766,-380917.91314697266,1750415.0,112963302.27161407,0.003665416486947381,0.0033720500860631394
TPH,2673,,,,,,
TPL,-303,354.7799987792969,-107498.33963012695,354020.0,113357817.78015137,0.0008558838483701485,0.0009483098892977244
TPR,895,126.0,112770.0,2134870.0,278876636.6553116,0.0004192292739136341,0.00040437234668525663
TR,12988,36.087379455566406,468702.8843688965,106738.9,3830448.113988304,0.12168009975744551,0.12236241568114545
TREE,-2914,57.90999984741211,-168749.7395553589,293085.0,18169049.9536705,0.00994250814610096,0.009287758027285745
TREX,-51,41.970001220703125,-2140.4700622558594,2139960.0,87168662.73868561,2.383222116301239e-05,2.4555499591321767e-05
TRGP,-406,201.1300048828125,-81658.78198242188,1187165.0,219784737.47154236,0.000341991214363631,0.0003715398208348977
TRIP,-243,13.010000228881836,-3161.430055618286,2364820.0,33155273.673448563,0.00010275623514686107,9.535225336263852e-05
TRMB,4480,70.06999969482422,313913.5986328125,1798870.0,134738253.68049622,0.002490452339524257,0.0023298030815895343
TRMK,-2164,42.11000061035156,-91126.04132080078,291185.0,11841622.504711151,0.007431701495612755,0.007695401646568837
TRN,1110,28.149999618530273,31246.499576568604,901710.0,24911589.7094059,0.0012309944438899424,0.0012542956889166662
TRNO,-1087,59.95000076293945,-65165.650829315186,788865.0,47846764.00531769,0.001377929049964189,0.0013619656874197946
TROW,-752,105.25,-79148.0,1639290.0,173520970.397377,0.0004587351841345949,0.0004561293071306868
TROX,5212,6.53000020980835,34034.36109352112,3563360.0,19752111.175620556,0.0014626644515288942,0.0017230746015407569
TRS,5636,34.290000915527344,193258.4451599121,441230.0,15443883.811531067,0.012773383496135802,0.012513590979985037
TRST,2207,42.310001373291016,93378.17303085327,84760.0,3613179.7883224487,0.02603822557810288,0.025843766018133162
TRTX,-30399,9.25,-281190.75,757150.0,6796925.692296028,0.040149243875057784,0.04137028455654819
TRU,1489,81.16999816894531,120862.12727355957,1990665.0,167367796.10149384,0.000747991249155433,0.0007221349034211296
TRUP,1361,31.40999984741211,42749.00979232788,381795.0,13168846.566915512,0.0035647402401812493,0.0032462227861115413
TRV,993,282.0400085449219,280065.7284851074,1648350.0,459236564.9694824,0.0006024206024206024,0.0006098506735928542
TSCO,-5276,55.13999938964844,-290918.63677978516,7668535.0,398966253.28912735,0.00068800624891195,0.0007291810632639121
TSLA,-373,431.4599914550781,-160934.57681274414,60950995.0,26809892562.733612,6.11967040078673e-06,6.002805734344755e-06
TSN,11209,64.5999984741211,724101.3828964233,2928885.0,176194946.78972244,0.0038270536398663656,0.004109660328457618
TT,-1206,394.20001220703125,-475405.2147216797,1843460.0,714052370.2496338,0.0006542045935360681,0.0006657848002877959
TTC,1439,90.01000213623047,129524.39307403564,932810.0,80962393.11317444,0.0015426507005713917,0.0015998093447284608
TTD,4956,31.8700008392334,157947.72415924072,11521885.0,417674321.46393776,0.0004301379505176453,0.0003781600065947028
TTEK,-4650,37.099998474121094,-172514.9929046631,1927015.0,69426269.74847794,0.0024130585387244,0.0024848662261369044
TTI,146,11.390000343322754,1662.940050125122,2226435.0,23977049.898047447,6.557568489535962e-05,6.935549023737663e-05
TTMI,266,97.98999786376953,26065.339431762695,2517200.0,223116400.9859848,0.00010567296996662959,0.00011682395071171843
TTWO,1211,243.17999267578125,294490.9711303711,1247400.0,308748250.31921387,0.0009708193041526375,0.0009538223158378963
TVTX,633,30.280000686645508,19167.240434646606,3051470.0,96234488.85977745,0.00020744100384404893,0.00019917225790615513
TW,5319,103.73999786376953,551793.0486373901,1342680.0,141744767.77561188,0.003961480025024578,0.0038928636118047226
TWI,1737,8.59000015258789,14920.830265045166,525225.0,4530346.067609787,0.003307154076824218,0.0032935299075104443
TWLO,716,135.86000061035156,97275.76043701172,2219475.0,291877100.64388275,0.00032259881278230213,0.00033327643800223027
TWST,-144,42.0099983215332,-6049.439758300781,1279205.0,49785549.39383507,0.00011256991647155851,0.00012150995282679117
TXN,2954,216.1699981689453,638566.1745910645,7871780.0,1518541482.59758,0.0003752645526170701,0.00042051282886177647
TXRH,-2521,181.75,-458191.75,902915.0,166885920.14564514,0.0027920679133694756,0.0027455386865478265
TXT,5172,86.79000091552734,448877.8847351074,1842715.0,167930905.0843811,0.002806728115850796,0.0026729915170144378
TYL,473,419.1199951171875,198243.7576904297,334990.0,147586136.76635742,0.001411982447237231,0.0013432410525405106
U,377,40.15999984741211,15140.319942474365,7634160.0,331612041.26096725,4.938329822796483e-05,4.565672550641626e-05
UAA,-2476,6.070000171661377,-15029.32042503357,14375050.0,82489791.76759005,0.00017224287915520295,0.0001821961251566468
UAL,904,104.91000366210938,94838.64331054688,4718310.0,526705759.6950531,0.00019159402413152166,0.00018006000801178937
